brand,rank,url,domain_full,domain_token,match_strict,Role,Model,LLM Provider
[VisaHQ South,5,Africa](https://www.visahq.com/south-africa/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Immigration Lawyers South,6,Africa](https://www.immigrationlawyers.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Aurecon,7,Immigration](https://www.aureconimmigration.co.za/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Immigration Experts South,8,Africa](https://www.immigrationexperts.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Visa Consultants South,1,Africa](https://www.visaconsultants.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[New World,2,Immigration](https://www.newworldimmigration.co.za/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Intergate,3,Immigration](https://www.intergateimmigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Sable,5,International](https://www.sableinternational.com/,international](https,international](https,False,,mistral-small-latest,mistral
[Visa,6,Solutions](https://www.visasolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Immigration South,7,Africa](https://www.immigrationsouthafrica.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Visa,8,Express](https://www.visaexpress.co.za/,express](https,express](https,False,,mistral-small-latest,mistral
[Intergate,1,Immigration](https://www.intergate-immigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[New World,3,Immigration](https://www.newworldimmigration.co.za/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Immigration,4,Solutions](https://www.immigrationsolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Visa,5,Solutions](https://www.visasolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Intergate,1,Immigration](https://www.intergate-immigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[New World,3,Immigration](https://www.newworldimmigration.co.za/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Immigration Lawyers South,4,Africa](https://www.immigrationlawyers.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Visa,5,Solutions](https://www.visasolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Workforce South,1,Africa](https://www.workforcesa.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Talent,4,Africa](https://www.talentafrica.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[HR,5,Future](https://www.hrfuture.co.za/,future](https,future](https,False,,mistral-small-latest,mistral
[DOH Corporate,1,Accounts](https://www.dohcorporateaccounts.co.za/,accounts](https,accounts](https,False,,mistral-small-latest,mistral
[DOH Corporate Accounts (via DOH,2,Group)](https://www.dohgroup.co.za/,group)](https,group)](https,False,,mistral-small-latest,mistral
[DOH Corporate Accounts (via DOH Financial,3,Services)](https://www.dohfinancial.co.za/,services)](https,services)](https,False,,mistral-small-latest,mistral
[DOH Corporate Accounts (via DOH Business,4,Solutions)](https://www.dohbusinesssolutions.co.za/,solutions)](https,solutions)](https,False,,mistral-small-latest,mistral
[VFS,1,Global](https://www.vfsglobal.com/,global](https,global](https,False,,mistral-small-latest,mistral
[BLS,2,International](https://www.blssouthafrica.com/,international](https,international](https,False,,mistral-small-latest,mistral
[FedEx,3,Express](https://www.fedex.com/en-sa/,express](https,express](https,False,,mistral-small-latest,mistral
[DHL,4,Express](https://www.dhl.com/sa-en/home.html,express](https,express](https,False,,mistral-small-latest,mistral
[The South African Department of Home,5,Affairs](https://www.dha.gov.za/,affairs](https,affairs](https,False,,mistral-small-latest,mistral
[Intergate,1,Immigration](https://www.intergate-immigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[New World,3,Immigration](https://www.newworldimmigration.co.za/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Immigration South,4,Africa](https://www.immigrationsouthafrica.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[VisaHQ South,5,Africa](https://www.visahq.com/south-africa/,africa](https,africa](https,False,,mistral-small-latest,mistral
[VFS,1,Global](https://www.vfsglobal.com/,global](https,global](https,False,,mistral-small-latest,mistral
[BLS,2,International](https://www.blssouthafrica.com/,international](https,international](https,False,,mistral-small-latest,mistral
[VFS Global South,3,Africa](https://www.vfsglobal.com/SouthAfrica/,africa](https,africa](https,False,,mistral-small-latest,mistral
[BLS International South,4,Africa](https://www.blssouthafrica.com/,africa](https,africa](https,False,,mistral-small-latest,mistral
[South African Department of Home,5,Affairs](https://www.dha.gov.za/,affairs](https,affairs](https,False,,mistral-small-latest,mistral
[Visa,1,Express](https://www.visaexpress.co.za/,express](https,express](https,False,,mistral-small-latest,mistral
[VFS,2,Global](https://www.vfsglobal.com/,global](https,global](https,False,,mistral-small-latest,mistral
[Travel Visa,3,Pro](https://www.travelvisapro.com/,pro](https,pro](https,False,,mistral-small-latest,mistral
[Go,5,Visa](https://www.govisa.co.za/,visa](https,visa](https,False,,mistral-small-latest,mistral
[VFS,1,Global](https://www.vfsglobal.co.uk/,global](https,global](https,False,,mistral-small-latest,mistral
[UK Visa,2,Bureau](https://www.ukvisabureau.com/,bureau](https,bureau](https,False,,mistral-small-latest,mistral
[Sable,3,International](https://www.sableinternational.com/,international](https,international](https,False,,mistral-small-latest,mistral
[Newland,4,Chase](https://www.newlandchase.com/,chase](https,chase](https,False,,mistral-small-latest,mistral
[Henley &,5,Partners](https://www.henleyglobal.com/,partners](https,partners](https,False,,mistral-small-latest,mistral
[Intergate,1,Immigration](https://www.intergate-immigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Immigration South,3,Africa](https://www.immigrationsouthafrica.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[VisaHQ South,4,Africa](https://www.visahq.com/south-africa/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Immigration Lawyers South,5,Africa](https://www.immigrationlawyers.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[VisaHQ South,1,Africa](https://www.visahq.com/south-africa/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Intergate,2,Immigration](https://www.intergate-immigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[New World,4,Immigration](https://www.newworldimmigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Immigration South,5,Africa](https://www.immigrationsouthafrica.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Intergate,1,Immigration](https://www.intergate-immigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Newland,3,Chase](https://www.newlandchase.com/,chase](https,chase](https,False,,mistral-small-latest,mistral
[Sable,4,International](https://www.sableinternational.com/,international](https,international](https,False,,mistral-small-latest,mistral
[Visa,5,Solutions](https://www.visasolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Intergate,1,Immigration](https://www.intergate-immigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[New World,3,Immigration](https://www.newworldimmigration.co.za/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Immigration South,4,Africa](https://www.immigrationsouthafrica.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[VisaHQ South,5,Africa](https://www.visahq.com/south-africa/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Travel Visa,4,Pro](https://www.travelvisapro.com/,pro](https,pro](https,False,,mistral-small-latest,mistral
[Visa,1,Experts](https://www.visaexperts.co.za/,experts](https,experts](https,False,,mistral-small-latest,mistral
[Intergate,2,Immigration](https://www.intergate-immigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[New World,4,Immigration](https://www.newworldimmigration.co.za/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Immigration,5,Solutions](https://www.immigrationsolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Intergate,1,Immigration](https://www.intergate-immigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[New World,3,Immigration](https://www.newworldimmigration.co.za/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Visa,4,Solutions](https://www.visasolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Immigration South,5,Africa](https://www.immigrationsouthafrica.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Intergate,1,Immigration](https://www.intergateimmigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Newland Chase (part of Sable,3,International)](https://www.sableinternational.com/,international)](https,international)](https,False,,mistral-small-latest,mistral
[Immigration South,5,Africa](https://www.immigrationsouthafrica.com/,africa](https,africa](https,False,,mistral-small-latest,mistral
**Xpatweb**,1,www.xpatweb.com](https://www.xpatweb.com,com](https,com](https,False,,mistral-small-latest,mistral
**Newland Chase**,2,www.newlandchase.com](https://www.newlandchase.com,com](https,com](https,False,,mistral-small-latest,mistral
**Intergate Immigration**,3,www.intergateimmigration.com](https://www.intergateimmigration.com,com](https,com](https,False,,mistral-small-latest,mistral
**Sable International**,4,www.sableinternational.com](https://www.sableinternational.com,com](https,com](https,False,,mistral-small-latest,mistral
**Workpermit.com**,5,www.workpermit.com](https://www.workpermit.com,com](https,com](https,False,,mistral-small-latest,mistral
[Intergate,2,Immigration](https://www.intergate-immigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[New World,3,Immigration](https://www.newworldimmigration.co.za/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[VisaHQ South,4,Africa](https://www.visahq.com/south-africa/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Sable,5,International](https://www.sableinternational.com/,international](https,international](https,False,,mistral-small-latest,mistral
[Intergate,2,Immigration](https://www.intergate-immigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[New World,4,Immigration](https://www.newworldimmigration.co.za/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Global Visa,5,Solutions](https://www.globalvisasolutions.com/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Sage X3 South,1,Africa](https://www.sage.com/za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[SAP South,2,Africa](https://www.sap.com/southafrica/index.html,africa](https,africa](https,False,,mistral-small-latest,mistral
[Oracle South,3,Africa](https://www.oracle.com/za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Microsoft South,4,Africa](https://www.microsoft.com/za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[IBM South,5,Africa](https://www.ibm.com/za-en,africa](https,africa](https,False,,mistral-small-latest,mistral
[Infor South,6,Africa](https://www.infor.com/company/locations/africa/south-africa,africa](https,africa](https,False,,mistral-small-latest,mistral
[Epicor South,7,Africa](https://www.epicor.com/en-us/locations/africa/south-africa,africa](https,africa](https,False,,mistral-small-latest,mistral
[IFS South,8,Africa](https://www.ifs.com/locations/africa/south-africa,africa](https,africa](https,False,,mistral-small-latest,mistral
[Unit4 South,9,Africa](https://www.unit4.com/locations/africa/south-africa,africa](https,africa](https,False,,mistral-small-latest,mistral
[Workday South,10,Africa](https://www.workday.com/za/,africa](https,africa](https,False,,mistral-small-latest,mistral
**Immigration Lawyers South Africa**,1,https://www.immigrationlawyers.co.za](https://www.immigrationlawyers.co.za,https,https,False,,mistral-small-latest,mistral
**Intergate Immigration**,2,https://www.intergate-immigration.com](https://www.intergate-immigration.com,https,https,False,,mistral-small-latest,mistral
**Xpatweb**,3,https://www.xpatweb.com](https://www.xpatweb.com,https,https,False,,mistral-small-latest,mistral
**Sable International**,4,https://www.sableinternational.com](https://www.sableinternational.com,https,https,False,,mistral-small-latest,mistral
**Newland Chase**,5,https://www.newlandchase.com](https://www.newlandchase.com,https,https,False,,mistral-small-latest,mistral
**Visa Solutions**,6,https://www.visasolutions.co.za](https://www.visasolutions.co.za,https,https,False,,mistral-small-latest,mistral
**Immigration Experts South Africa**,7,https://www.immigrationexperts.co.za](https://www.immigrationexperts.co.za,https,https,False,,mistral-small-latest,mistral
**Global Immigration Partners**,8,https://www.globalimmigrationpartners.com](https://www.globalimmigrationpartners.com,https,https,False,,mistral-small-latest,mistral
[Intergate,1,Immigration](https://www.intergate-immigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[New World,3,Immigration](https://www.newworldimmigration.co.za/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Immigration,4,Solutions](https://www.immigrationsolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Visa,5,Solutions](https://www.visasolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[Intergate,2,Immigration](https://www.intergate-immigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[New World,3,Immigration](https://www.newworldimmigration.co.za/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Immigration Lawyers South,4,Africa](https://www.immigrationlawyers.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[VisaHQ South,5,Africa](https://www.visahq.com/south-africa/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Intergate,2,Immigration](https://www.intergateimmigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Newland,3,Chase](https://www.newlandchase.com/,chase](https,chase](https,False,,mistral-small-latest,mistral
[Sable,4,International](https://www.sableinternational.com/,international](https,international](https,False,,mistral-small-latest,mistral
[Immigration,5,Xperts](https://www.immigrationxperts.co.za/,xperts](https,xperts](https,False,,mistral-small-latest,mistral
[Intergate,2,Immigration](https://www.intergate-immigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[New World,3,Immigration](https://www.newworldimmigration.co.za/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Immigration South,4,Africa](https://www.immigrationsouthafrica.co.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[VisaHQ South,5,Africa](https://www.visahq.com/south-africa/,africa](https,africa](https,False,,mistral-small-latest,mistral
[Department of Home Affairs (DHA),1,Africa](https://www.dha.gov.za/,africa](https,africa](https,False,,mistral-small-latest,mistral
[VFS Global (South,2,Africa)](https://www.vfsglobal.com/SouthAfrica/,africa)](https,africa)](https,False,,mistral-small-latest,mistral
[Intergate,3,Immigration](https://www.intergate-immigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[New World,5,Immigration](https://www.newworldimmigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Immigration Law,6,Consultants](https://www.immigrationlaw.co.za/,consultants](https,consultants](https,False,,mistral-small-latest,mistral
[Workforce,7,Immigration](https://www.workforceimmigration.co.za/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
[Immigration,8,Solutions](https://www.immigrationsolutions.co.za/,solutions](https,solutions](https,False,,mistral-small-latest,mistral
[VFS,1,Global](https://www.vfsglobal.com/,global](https,global](https,False,,mistral-small-latest,mistral
[BLS,2,International](https://www.blssouthafrica.com/,international](https,international](https,False,,mistral-small-latest,mistral
[Newland,3,Chase](https://www.newlandchase.com/,chase](https,chase](https,False,,mistral-small-latest,mistral
[Sable,4,International](https://www.sableinternational.com/,international](https,international](https,False,,mistral-small-latest,mistral
[Intergate,5,Immigration](https://www.intergateimmigration.com/,immigration](https,immigration](https,False,,mistral-small-latest,mistral
"I'm sorry, but I can't assist with that request.",1,,,,False,,gpt-4o,openai
Tax Consulting South Africa,1,www.taxconsulting.co.za](http://www.taxconsulting.co.za,za](http,za](http,False,,gpt-4o-mini,openai
Mazars South Africa,2,www.mazars.co.za](http://www.mazars.co.za,za](http,za](http,False,,gpt-4o-mini,openai
PwC South Africa,3,www.pwc.co.za](http://www.pwc.co.za,za](http,za](http,False,,gpt-4o-mini,openai
Deloitte South Africa,4,www2.deloitte.com](https://www2.deloitte.com/za/en.html,com](https,com](https,False,,gpt-4o-mini,openai
BDO South Africa,5,www.bdo.co.za](http://www.bdo.co.za,za](http,za](http,False,,gpt-4o-mini,openai
Grant Thornton South Africa,6,www.grantthornton.co.za](http://www.grantthornton.co.za,za](http,za](http,False,,gpt-4o-mini,openai
Nexia SAB&T,7,www.nexia-sabt.co.za](http://www.nexia-sabt.co.za,za](http,za](http,False,,gpt-4o-mini,openai
SNG Grant Thornton,9,www.sng.gt.com](http://www.sng.gt.com,com](http,com](http,False,,gpt-4o-mini,openai
TaxTim,10,www.taxtim.com](https://www.taxtim.com,com](https,com](https,False,,gpt-4o-mini,openai
Tax Shop South Africa,2,https://www.taxshopsa.co.za/,taxshopsa.co.za,taxshopsa,False,,gpt-3.5-turbo-0125,openai
PwC South Africa,1,https://www.pwc.co.za](https://www.pwc.co.za,https,https,False,,gpt-4o,openai
BDO South Africa,5,https://www.bdo.co.za](https://www.bdo.co.za,https,https,False,,gpt-4o,openai
Grant Thornton South Africa,6,https://www.grantthornton.co.za](https://www.grantthornton.co.za,https,https,False,,gpt-4o,openai
Mazars South Africa,7,https://www.mazars.co.za](https://www.mazars.co.za,https,https,False,,gpt-4o,openai
Sable International,8,https://www.sableinternational.com](https://www.sableinternational.com,https,https,False,,gpt-4o,openai
Tax Consulting South Africa,9,https://www.taxconsulting.co.za](https://www.taxconsulting.co.za,https,https,False,,gpt-4o,openai
FinGlobal,10,https://www.finglobal.com](https://www.finglobal.com,https,https,False,,gpt-4o,openai
Tax Consulting South Africa,3,https://www.tcsouthafrica.co.za/,tcsouthafrica.co.za,tcsouthafrica,False,,gpt-3.5-turbo-0125,openai
Webber Wentzel,1,www.webberwentzel.com](https://www.webberwentzel.com,com](https,com](https,False,,gpt-4o-mini,openai
ENSafrica,2,www.ensafrica.com](https://www.ensafrica.com,com](https,com](https,False,,gpt-4o-mini,openai
Cliffe Dekker Hofmeyr,3,www.cliffedekkerhofmeyr.com](https://www.cliffedekkerhofmeyr.com,com](https,com](https,False,,gpt-4o-mini,openai
Norton Rose Fulbright South Africa,4,www.nortonrosefulbright.com](https://www.nortonrosefulbright.com,com](https,com](https,False,,gpt-4o-mini,openai
Adams & Adams,5,www.adamsadams.com](https://www.adamsadams.com,com](https,com](https,False,,gpt-4o-mini,openai
Bowmans,6,www.bowmanslaw.com](https://www.bowmanslaw.com,com](https,com](https,False,,gpt-4o-mini,openai
Hogan Lovells,7,www.hoganlovells.com](https://www.hoganlovells.com,com](https,com](https,False,,gpt-4o-mini,openai
Fluxmans Attorneys,8,www.fluxmans.com](https://www.fluxmans.com,com](https,com](https,False,,gpt-4o-mini,openai
PwC South Africa,10,www.pwc.co.za](https://www.pwc.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Intergate Visalink,3,https://www.visalogistics.co.za/,visalogistics.co.za,visalogistics,False,,gpt-3.5-turbo-0125,openai
Tax Consulting South Africa,1,https://www.taxconsulting.co.za](https://www.taxconsulting.co.za,https,https,False,,gpt-4o,openai
Tax Emigration South Africa,2,https://www.taxemigration.co.za](https://www.taxemigration.co.za,https,https,False,,gpt-4o,openai
Tax Migration South Africa,3,https://www.taxmigration.co.za](https://www.taxmigration.co.za,https,https,False,,gpt-4o,openai
Expatriate Tax Consulting,4,https://www.expatriatetax.co.za](https://www.expatriatetax.co.za,https,https,False,,gpt-4o,openai
Sable International,5,https://www.sableinternational.com](https://www.sableinternational.com,https,https,False,,gpt-4o,openai
BDO South Africa,6,https://www.bdo.co.za](https://www.bdo.co.za,https,https,False,,gpt-4o,openai
PwC South Africa,7,https://www.pwc.co.za](https://www.pwc.co.za,https,https,False,,gpt-4o,openai
PwC South Africa,2,www.pwc.co.za](https://www.pwc.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Tax Consulting South Africa,5,www.taxconsulting.co.za](https://www.taxconsulting.co.za,za](https,za](https,False,,gpt-4o-mini,openai
BDO South Africa,6,www.bdo.co.za](https://www.bdo.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Mazars South Africa,7,www.mazars.co.za](https://www.mazars.co.za,za](https,za](https,False,,gpt-4o-mini,openai
SNG Grant Thornton,8,www.sng-grantthornton.co.za](https://www.sng-grantthornton.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Tax Timber,10,www.taxtimber.co.za](https://www.taxtimber.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Tax Consulting South Africa,1,www.taxconsulting.co.za](http://www.taxconsulting.co.za,za](http,za](http,False,,gpt-4o-mini,openai
Sable International,2,www.sableinternational.com](https://www.sableinternational.com,com](https,com](https,False,,gpt-4o-mini,openai
Xpatweb,3,www.xpatweb.com](https://www.xpatweb.com,com](https,com](https,False,,gpt-4o-mini,openai
PwC South Africa,4,www.pwc.co.za](https://www.pwc.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Mazars South Africa,8,www.mazars.co.za](https://www.mazars.co.za,za](https,za](https,False,,gpt-4o-mini,openai
BDO South Africa,9,www.bdo.co.za](https://www.bdo.co.za,za](https,za](https,False,,gpt-4o-mini,openai
TaxTim,10,www.taxtim.com](https://www.taxtim.com,com](https,com](https,False,,gpt-4o-mini,openai
Tax Consulting South Africa,1,www.taxconsulting.co.za](https://www.taxconsulting.co.za,za](https,za](https,False,,gpt-4o,openai
Sable International,2,www.sableinternational.com](https://www.sableinternational.com,com](https,com](https,False,,gpt-4o,openai
FinGlobal,3,www.finglobal.com](https://www.finglobal.com,com](https,com](https,False,,gpt-4o,openai
Mazars South Africa,4,www.mazars.co.za](https://www.mazars.co.za,za](https,za](https,False,,gpt-4o,openai
Grant Thornton South Africa,5,www.grantthornton.co.za](https://www.grantthornton.co.za,za](https,za](https,False,,gpt-4o,openai
Tax Consulting South Africa,1,www.taxconsulting.co.za](http://www.taxconsulting.co.za,za](http,za](http,False,,gpt-4o-mini,openai
Mazars,2,www.mazars.co.za](http://www.mazars.co.za,za](http,za](http,False,,gpt-4o-mini,openai
PWC South Africa,3,www.pwc.co.za](http://www.pwc.co.za,za](http,za](http,False,,gpt-4o-mini,openai
BDO South Africa,4,www.bdo.co.za](http://www.bdo.co.za,za](http,za](http,False,,gpt-4o-mini,openai
Grant Thornton South Africa,5,www.grantthornton.co.za](http://www.grantthornton.co.za,za](http,za](http,False,,gpt-4o-mini,openai
SARS Tax Support,8,www.sars.gov.za](http://www.sars.gov.za,za](http,za](http,False,,gpt-4o-mini,openai
TaxTim,9,www.taxtim.com](https://www.taxtim.com,com](https,com](https,False,,gpt-4o-mini,openai
SimplyTax,10,www.simplytax.co.za](http://www.simplytax.co.za,za](http,za](http,False,,gpt-4o-mini,openai
TaxCorp South Africa,2,https://www.taxcorpsa.co.za/,taxcorpsa.co.za,taxcorpsa,False,,gpt-3.5-turbo-0125,openai
Tax Consulting South Africa,1,www.taxconsulting.co.za](http://www.taxconsulting.co.za,za](http,za](http,False,,gpt-4o-mini,openai
Mazars South Africa,2,www.mazars.co.za](http://www.mazars.co.za,za](http,za](http,False,,gpt-4o-mini,openai
PwC South Africa,3,www.pwc.co.za](http://www.pwc.co.za,za](http,za](http,False,,gpt-4o-mini,openai
BDO South Africa,5,www.bdo.co.za](http://www.bdo.co.za,za](http,za](http,False,,gpt-4o-mini,openai
PwC South Africa,2,www.pwc.co.za](https://www.pwc.co.za,za](https,za](https,False,,gpt-4o,openai
BDO South Africa,5,www.bdo.co.za](https://www.bdo.co.za,za](https,za](https,False,,gpt-4o,openai
Grant Thornton South Africa,6,www.grantthornton.co.za](https://www.grantthornton.co.za,za](https,za](https,False,,gpt-4o,openai
Mazars South Africa,7,www.mazars.co.za](https://www.mazars.co.za,za](https,za](https,False,,gpt-4o,openai
SARS Tax Consultants,8,www.sarstax.co.za](https://www.sarstax.co.za,za](https,za](https,False,,gpt-4o,openai
Tax Consulting South Africa,9,www.taxconsulting.co.za](https://www.taxconsulting.co.za,za](https,za](https,False,,gpt-4o,openai
ENSafrica,10,www.ensafrica.com](https://www.ensafrica.com,com](https,com](https,False,,gpt-4o,openai
PwC South Africa,1,www.pwc.co.za](https://www.pwc.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Tax Consulting South Africa,5,www.taxconsulting.co.za](https://www.taxconsulting.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Cashkows,1,www.cashkows.com](https://www.cashkows.com,com](https,com](https,False,,gpt-4o,openai
FinGlobal,2,www.finglobal.com](https://www.finglobal.com,com](https,com](https,False,,gpt-4o,openai
Sable International,3,www.sableinternational.com](https://www.sableinternational.com,com](https,com](https,False,,gpt-4o,openai
Tax Consulting South Africa,4,www.taxconsulting.co.za](https://www.taxconsulting.co.za,za](https,za](https,False,,gpt-4o,openai
Rand Rescue,5,www.randrescue.com](https://www.randrescue.com,com](https,com](https,False,,gpt-4o,openai
Allan Gray,1,https://www.allangray.co.za](https://www.allangray.co.za,https,https,False,,gpt-4o,openai
Old Mutual,2,https://www.oldmutual.co.za](https://www.oldmutual.co.za,https,https,False,,gpt-4o,openai
Sanlam,3,https://www.sanlam.co.za](https://www.sanlam.co.za,https,https,False,,gpt-4o,openai
Liberty,4,https://www.liberty.co.za](https://www.liberty.co.za,https,https,False,,gpt-4o,openai
Momentum,5,https://www.momentum.co.za](https://www.momentum.co.za,https,https,False,,gpt-4o,openai
PSG Wealth,6,https://www.psg.co.za](https://www.psg.co.za,https,https,False,,gpt-4o,openai
Investec,7,https://www.investec.com](https://www.investec.com,https,https,False,,gpt-4o,openai
Nedbank Private Wealth,8,https://www.nedbankprivatewealth.co.za](https://www.nedbankprivatewealth.co.za,https,https,False,,gpt-4o,openai
Alexander Forbes,9,https://www.alexanderforbes.co.za](https://www.alexanderforbes.co.za,https,https,False,,gpt-4o,openai
Coronation Fund Managers,10,https://www.coronation.com](https://www.coronation.com,https,https,False,,gpt-4o,openai
Sanlam,1,www.sanlam.co.za](https://www.sanlam.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Old Mutual,2,www.oldmutual.co.za](https://www.oldmutual.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Liberty,3,www.liberty.co.za](https://www.liberty.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Allan Gray,4,www.allangray.co.za](https://www.allangray.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Momentum,5,www.momentum.co.za](https://www.momentum.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Discovery,6,www.discovery.co.za](https://www.discovery.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Coronation,7,www.coronation.com](https://www.coronation.com,com](https,com](https,False,,gpt-4o-mini,openai
Investec,8,www.investec.com](https://www.investec.com,com](https,com](https,False,,gpt-4o-mini,openai
PSG Konsult,9,www.psg.co.za](https://www.psg.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Nedgroup Investments,10,www.nedgroupinvestments.com](https://www.nedgroupinvestments.com,com](https,com](https,False,,gpt-4o-mini,openai
Sanlam,1,www.sanlam.co.za](https://www.sanlam.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Old Mutual,2,www.oldmutual.co.za](https://www.oldmutual.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Discovery,3,www.discovery.co.za](https://www.discovery.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Allan Gray,4,www.allangray.co.za](https://www.allangray.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Liberty,5,www.liberty.co.za](https://www.liberty.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Momentum,6,www.momentum.co.za](https://www.momentum.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Investec,7,www.investec.com](https://www.investec.com,com](https,com](https,False,,gpt-4o-mini,openai
Coronation,8,www.coronation.com](https://www.coronation.com,com](https,com](https,False,,gpt-4o-mini,openai
PSG Wealth,9,www.psg.co.za](https://www.psg.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Nedbank Wealth,10,www.nedbank.co.za](https://www.nedbank.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Allan Gray,1,www.allangray.co.za](https://www.allangray.co.za,za](https,za](https,False,,gpt-4o,openai
Sanlam,2,www.sanlam.co.za](https://www.sanlam.co.za,za](https,za](https,False,,gpt-4o,openai
