brand,rank,url,domain_full,domain_token,match_strict,Role,Model,LLM Provider
**Black Pen Immigration:**,1,https://blackpen.co.za,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
**Immigration South Africa:**,2,https://immigrationsouthafrica.org,immigrationsouthafrica.org,immigrationsouthafrica,True,,gemini-2.5-flash,gemini
**ISI Immigrate South Africa:**,3,https://immigratesa.com,immigratesa.com,immigratesa,False,,gemini-2.5-flash,gemini
**Intergate Immigration:**,4,https://intergate-immigration.com,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
**Move Up:**,5,https://moveup.co.za,moveup.co.za,moveup,True,,gemini-2.5-flash,gemini
Intergate Immigration:,1,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
Black Pen Immigration:,2,https://blackpen.co.za/,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
Sable International:,3,https://www.sableinternational.com/immigration/south-africa,sableinternational.com,sableinternational,True,,gemini-2.5-flash,gemini
IBN Immigration Solutions:,4,https://www.ibn.co.za/,ibn.co.za,ibn,True,,gemini-2.5-flash,gemini
New World Immigration:,5,https://www.newworldimmigration.com/,newworldimmigration.com,newworldimmigration,True,,gemini-2.5-flash,gemini
Intergate Immigration:,1,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
Black Pen Immigration:,2,https://www.blackpen.co.za/,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
Immigration South Africa (IBN Immigration Solutions):,3,https://www.immigrationsouthafrica.org/,immigrationsouthafrica.org,immigrationsouthafrica,True,,gemini-2.5-flash,gemini
Visa & Permit SA:,4,https://www.visas-sa.com/,visas-sa.com,visas-sa,False,,gemini-2.5-flash,gemini
Relocate Global:,5,https://relocateglobal.co.za/,relocateglobal.co.za,relocateglobal,True,,gemini-2.5-flash,gemini
Black Pen Immigration:,1,https://www.blackpen.co.za,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
Move Up Immigration:,2,https://www.moveup.co.za,moveup.co.za,moveup,True,,gemini-2.5-flash,gemini
Intergate Immigration:,3,https://www.intergate-immigration.com,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
SA Migration International:,4,https://www.samigration.com,samigration.com,samigration,True,,gemini-2.5-flash,gemini
IBN Business & Immigration Solutions:,5,https://www.ibn.co.za,ibn.co.za,ibn,True,,gemini-2.5-flash,gemini
Intergate Immigration:,1,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
Immigration and Visa Services (IVS):,2,https://ivs.co.za/,ivs.co.za,ivs,True,,gemini-2.5-flash,gemini
Black Pen Immigration:,3,https://blackpen.co.za/,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
SA Migration International:,4,https://www.samigration.com/,samigration.com,samigration,True,,gemini-2.5-flash,gemini
Pathfinder Immigration:,5,https://www.pathfinderimmigration.co.za/,pathfinderimmigration.co.za,pathfinderimmigration,True,,gemini-2.5-flash,gemini
Immigration South Africa:,1,https://immigrationsouthafrica.org/,immigrationsouthafrica.org,immigrationsouthafrica,True,,gemini-2.5-flash,gemini
Move Up Immigration:,2,https://www.moveup.co.za/,moveup.co.za,moveup,True,,gemini-2.5-flash,gemini
Black Pen Immigration:,3,https://blackpen.co.za/,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
Intergate Immigration:,4,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
New World Immigration:,5,https://www.newworldimmigration.com/,newworldimmigration.com,newworldimmigration,True,,gemini-2.5-flash,gemini
Sable International:,6,https://www.sableinternational.com/,sableinternational.com,sableinternational,True,,gemini-2.5-flash,gemini
**Immigration Lawyers South Africa (ILSA)**,1,https://www.immigrationsouthafrica.org/,immigrationsouthafrica.org,immigrationsouthafrica,False,,gemini-2.5-flash,gemini
**Black Pen Immigration**,2,https://blackpen.co.za/,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
**Breytenbachs Immigration Consultants**,3,https://bic-immigration.com/,bic-immigration.com,bic-immigration,False,,gemini-2.5-flash,gemini
**New World Immigration**,4,https://www.newworldimmigration.com/,newworldimmigration.com,newworldimmigration,True,,gemini-2.5-flash,gemini
**SA Immigration (South African Immigration)**,5,https://saimmigration.co.za/,saimmigration.co.za,saimmigration,True,,gemini-2.5-flash,gemini
2.,1,,,,False,,gemini-2.5-flash,gemini
**Legal & Tax Services:**,1,https://www.legalandtax.co.za/,legalandtax.co.za,legalandtax,False,,gemini-2.5-flash,gemini
**SEESA:**,2,https://www.seesa.co.za/,seesa.co.za,seesa,True,,gemini-2.5-flash,gemini
**LWO (LabourWise Organisation):**,3,https://lwo.co.za/,lwo.co.za,lwo,True,,gemini-2.5-flash,gemini
**LabourMan:**,4,https://labourman.co.za/,labourman.co.za,labourman,True,,gemini-2.5-flash,gemini
**Compliance Partners:**,5,https://compliancepartners.co.za/,compliancepartners.co.za,compliancepartners,True,,gemini-2.5-flash,gemini
**Pro-Labour Consulting:**,6,https://www.pro-labourconsulting.co.za/,pro-labourconsulting.co.za,pro-labourconsulting,True,,gemini-2.5-flash,gemini
**Labour Protect:**,7,https://labourprotect.co.za/,labourprotect.co.za,labourprotect,True,,gemini-2.5-flash,gemini
The Tender Factory:,1,https://www.thetenderfactory.co.za/,thetenderfactory.co.za,thetenderfactory,True,,gemini-2.5-flash,gemini
Tender Experts SA:,2,https://tenderexperts.co.za/,tenderexperts.co.za,tenderexperts,True,,gemini-2.5-flash,gemini
SA Tender Assist:,3,https://satenderassist.co.za/,satenderassist.co.za,satenderassist,True,,gemini-2.5-flash,gemini
Avasa Consulting:,4,https://avasaconsulting.co.za/,avasaconsulting.co.za,avasaconsulting,True,,gemini-2.5-flash,gemini
TenderConnect:,5,https://www.tenderconnect.co.za/,tenderconnect.co.za,tenderconnect,True,,gemini-2.5-flash,gemini
Immigration South Africa (ISA):,1,https://immigrationsouthafrica.org/,immigrationsouthafrica.org,immigrationsouthafrica,True,,gemini-2.5-flash,gemini
Black Pen Immigration:,2,https://blackpen.co.za/,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
Hanna Legal:,3,https://hannalegal.com/,hannalegal.com,hannalegal,True,,gemini-2.5-flash,gemini
Xpatweb:,4,https://xpatweb.com/,xpatweb.com,xpatweb,True,,gemini-2.5-flash,gemini
Intergate Immigration:,5,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
African Impact:,1,https://www.africanimpact.com,africanimpact.com,africanimpact,True,,gemini-2.5-flash,gemini
GoEco:,2,https://www.goeco.org,goeco.org,goeco,True,,gemini-2.5-flash,gemini
Projects Abroad:,3,https://www.projects-abroad.com,projects-abroad.com,projects-abroad,True,,gemini-2.5-flash,gemini
PMGY:,4,https://www.pmgymt.com,pmgymt.com,pmgymt,True,,gemini-2.5-flash,gemini
Love Volunteers:,5,https://www.lovevolunteers.org,lovevolunteers.org,lovevolunteers,True,,gemini-2.5-flash,gemini
Breytenbachs Immigration Consultants,1,https://www.bic-immigration.com/,bic-immigration.com,bic-immigration,False,,gemini-2.5-flash,gemini
Move Up (UK Immigration & Visas),2,https://moveup.co.za/,moveup.co.za,moveup,True,,gemini-2.5-flash,gemini
Global Migration SA,3,https://www.globalmigration.co.za/,globalmigration.co.za,globalmigration,True,,gemini-2.5-flash,gemini
Intergate Immigration:,1,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
Immigration South Africa:,2,https://www.immigrationsouthafrica.org/,immigrationsouthafrica.org,immigrationsouthafrica,True,,gemini-2.5-flash,gemini
Global Migration SA:,3,https://www.globalmigrationsa.com/,globalmigrationsa.com,globalmigrationsa,True,,gemini-2.5-flash,gemini
Visa Logistics:,4,https://www.visalogistics.co.za/,visalogistics.co.za,visalogistics,True,,gemini-2.5-flash,gemini
New World Immigration:,5,https://www.newworldimmigration.com/,newworldimmigration.com,newworldimmigration,True,,gemini-2.5-flash,gemini
Breytenbachs Immigration Consultants,1,https://www.breytenbachs.com,breytenbachs.com,breytenbachs,True,,gemini-2.5-flash,gemini
Sable International,2,https://www.sableinternational.com,sableinternational.com,sableinternational,True,,gemini-2.5-flash,gemini
Move Up Immigration,3,https://www.moveup.co.za,moveup.co.za,moveup,True,,gemini-2.5-flash,gemini
Global Migration SA,4,https://www.globalmigration.co.za,globalmigration.co.za,globalmigration,True,,gemini-2.5-flash,gemini
Philip Gamble & Partners,5,https://www.philipgamble.co.uk,philipgamble.co.uk,philipgamble,True,,gemini-2.5-flash,gemini
Black Pen Immigration:,1,https://blackpen.co.za,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
Intergate Immigration:,2,https://intergate-immigration.com,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
Move Up Immigration:,3,https://moveup.co.za,moveup.co.za,moveup,True,,gemini-2.5-flash,gemini
Global Migration SA:,4,https://globalmigrationsa.com,globalmigrationsa.com,globalmigrationsa,True,,gemini-2.5-flash,gemini
Immigration South Africa (Malan & Mohale Attorneys Inc.):,5,https://immigrationsouthafrica.co.za,immigrationsouthafrica.co.za,immigrationsouthafrica,True,,gemini-2.5-flash,gemini
Black Pen Immigration,1,https://blackpen.co.za,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
IMCOSA,2,https://www.imcosa.co.za,imcosa.co.za,imcosa,True,,gemini-2.5-flash,gemini
Intergate Immigration,3,https://www.intergate-immigration.com,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
Pathfinder Immigration,4,https://pathfinderimmigration.co.za,pathfinderimmigration.co.za,pathfinderimmigration,True,,gemini-2.5-flash,gemini
Hlatswayo & Associates,5,https://hlatswayo.com,hlatswayo.com,hlatswayo,True,,gemini-2.5-flash,gemini
Black Pen Immigration:,1,https://blackpen.co.za,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
IBN Business & Immigration Solutions:,2,https://www.ibn.co.za,ibn.co.za,ibn,True,,gemini-2.5-flash,gemini
Xpatweb:,3,https://www.xpatweb.com,xpatweb.com,xpatweb,True,,gemini-2.5-flash,gemini
Intergate Immigration:,4,https://www.intergate-immigration.com,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
Move Up Immigration:,5,https://moveup.co.za,moveup.co.za,moveup,True,,gemini-2.5-flash,gemini
**Black Pen Immigration**,1,https://blackpen.co.za/,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
**Intergate Immigration**,2,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
**SA Migration International**,3,https://www.sami.co.za/,sami.co.za,sami,True,,gemini-2.5-flash,gemini
**Immigration Lawyers South Africa (ILASA)**,4,https://www.immigrationlawyers.co.za/,immigrationlawyers.co.za,immigrationlawyers,True,,gemini-2.5-flash,gemini
**Immigration South Africa (ISA)**,5,https://www.immigrationsouthafrica.org/,immigrationsouthafrica.org,immigrationsouthafrica,True,,gemini-2.5-flash,gemini
Visa Application SA:,2,https://www.visaapplicationsa.com/,visaapplicationsa.com,visaapplicationsa,True,,gemini-2.5-flash,gemini
Visa Genie:,3,https://www.visagenie.co.za/,visagenie.co.za,visagenie,True,,gemini-2.5-flash,gemini
Travel Visa Consultants (TVC):,4,https://www.travelvisaconsultants.co.za/,travelvisaconsultants.co.za,travelvisaconsultants,True,,gemini-2.5-flash,gemini
**Intergate Immigration:**,1,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
**Black Pen Immigration:**,2,https://blackpen.co.za/,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
**Xpatweb:**,3,https://xpatweb.com/,xpatweb.com,xpatweb,True,,gemini-2.5-flash,gemini
**SA Migration International:**,4,https://samigration.com/,samigration.com,samigration,True,,gemini-2.5-flash,gemini
**Le Roux Attorneys (Immigration South Africa):**,5,https://www.immigrationsouthafrica.org/,immigrationsouthafrica.org,immigrationsouthafrica,True,,gemini-2.5-flash,gemini
Intergate Immigration:,1,intergate-immigration.com,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
Immigration South Africa:,2,immigration-southafrica.org,immigration-southafrica.org,immigration-southafrica,True,,gemini-2.5-flash,gemini
Black Pen Immigration:,3,blackpen.co.za,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
SA Migration International:,4,samigration.com,samigration.com,samigration,True,,gemini-2.5-flash,gemini
New World Immigration:,5,newworldimmigration.com,newworldimmigration.com,newworldimmigration,True,,gemini-2.5-flash,gemini
Black Pen Immigration:,1,https://blackpen.co.za/,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
Sable International:,2,https://www.sableinternational.com/,sableinternational.com,sableinternational,True,,gemini-2.5-flash,gemini
Xpatweb:,3,https://xpatweb.com/,xpatweb.com,xpatweb,True,,gemini-2.5-flash,gemini
SA Migration International:,4,https://www.sami.co.za/,sami.co.za,sami,True,,gemini-2.5-flash,gemini
EIS (Employer & Immigrant Services):,5,https://www.eisvisa.com/,eisvisa.com,eisvisa,False,,gemini-2.5-flash,gemini
Intergate Immigration:,1,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
Black Pen Immigration:,2,https://blackpen.co.za/,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
Smit & Van Wyk Immigration Attorneys:,3,https://www.smitvanwyk.com/,smitvanwyk.com,smitvanwyk,True,,gemini-2.5-flash,gemini
IBN Consulting:,4,https://ibn.co.za/,ibn.co.za,ibn,True,,gemini-2.5-flash,gemini
Global Migration SA:,5,https://www.globalmigrationsa.com/,globalmigrationsa.com,globalmigrationsa,True,,gemini-2.5-flash,gemini
Immigration South Africa:,1,https://immigration-sa.com/,immigration-sa.com,immigration-sa,False,,gemini-2.5-flash,gemini
Black Pen Immigration:,2,https://blackpen.co.za/,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
HGG Attorneys:,3,https://hgg.co.za/,hgg.co.za,hgg,True,,gemini-2.5-flash,gemini
Expatriate Immigration Services (EIS):,4,https://www.eisvisa.co.za/,eisvisa.co.za,eisvisa,False,,gemini-2.5-flash,gemini
SA Migration International:,5,https://samigration.com/,samigration.com,samigration,True,,gemini-2.5-flash,gemini
Xpatweb:,6,https://www.xpatweb.com/,xpatweb.com,xpatweb,True,,gemini-2.5-flash,gemini
Sable International:,1,https://www.sableinternational.com/](https://www.sableinternational.com/,sableinternational.com,sableinternational,True,,gemini-2.5-flash,gemini
Black Pen Immigration:,2,https://blackpen.co.za/](https://blackpen.co.za/,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
Horgan Attorneys & Immigration Consultants:,3,https://horganattorneys.co.za/](https://horganattorneys.co.za/,horganattorneys.co.za,horganattorneys,True,,gemini-2.5-flash,gemini
Intergate Emigration:,4,https://www.intergate-emigration.com/](https://www.intergate-emigration.com/,intergate-emigration.com,intergate-emigration,True,,gemini-2.5-flash,gemini
Move Up Immigration:,5,https://moveup.co.za/](https://moveup.co.za/,moveup.co.za,moveup,True,,gemini-2.5-flash,gemini
Xpatweb:,1,`https://xpatweb.com/`,`https,`https,False,,gemini-2.5-flash,gemini
Fragomen South Africa:,2,`https://www.fragomen.com/`,`https,`https,False,,gemini-2.5-flash,gemini
Relocation Africa:,3,`https://www.relocationafrica.com/`,`https,`https,False,,gemini-2.5-flash,gemini
Santa Fe Relocation South Africa:,4,`https://www.santaferelo.com/`,`https,`https,False,,gemini-2.5-flash,gemini
BDO South Africa:,5,`https://www.bdo.co.za/`,`https,`https,False,,gemini-2.5-flash,gemini
Black Pen Immigration:,1,https://blackpen.co.za,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
Intergate Immigration:,2,https://www.intergate-immigration.com,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
SA Migration International:,3,https://samigration.com,samigration.com,samigration,True,,gemini-2.5-flash,gemini
Le Roux Attorneys:,4,https://www.lerouxattorneys.co.za,lerouxattorneys.co.za,lerouxattorneys,True,,gemini-2.5-flash,gemini
Breytenbachs Immigration Consultants:,5,https://bic-immigration.com,bic-immigration.com,bic-immigration,False,,gemini-2.5-flash,gemini
Black Pen Immigration,1,https://blackpenimmigration.com/,blackpenimmigration.com,blackpenimmigration,True,,gemini-2.5-flash,gemini
Eisenberg & Partners,2,https://eisenberg.co.za/,eisenberg.co.za,eisenberg,True,,gemini-2.5-flash,gemini
IBN Business & Immigration Solutions,3,https://www.ibn.co.za/,ibn.co.za,ibn,True,,gemini-2.5-flash,gemini
Global Migration,4,https://global-migration.com/,global-migration.com,global-migration,True,,gemini-2.5-flash,gemini
New World Immigration,5,https://www.nwivisas.com/,nwivisas.com,nwivisas,False,,gemini-2.5-flash,gemini
**Black Pen Immigration**,1,https://blackpen.co.za/,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
**Immigration South Africa (ISA)**,2,https://www.immigrationsouthafrica.org/,immigrationsouthafrica.org,immigrationsouthafrica,True,,gemini-2.5-flash,gemini
**Pathways Immigration Consultants**,3,https://www.pathwaysimmigration.co.za/,pathwaysimmigration.co.za,pathwaysimmigration,True,,gemini-2.5-flash,gemini
**Fragomen South Africa**,4,https://www.fragomen.com/locations/south-africa,fragomen.com,fragomen,True,,gemini-2.5-flash,gemini
**Eltze & Partners**,5,https://www.eltzeandpartners.co.za/,eltzeandpartners.co.za,eltzeandpartners,False,,gemini-2.5-flash,gemini
**Ibn Immigration Solutions**,6,https://ibn.co.za/,ibn.co.za,ibn,True,,gemini-2.5-flash,gemini
Intergate Immigration:,1,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
Black Pen Immigration:,2,https://blackpen.co.za/,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
Sable International:,3,https://www.sableinternational.com/immigration/south-africa,sableinternational.com,sableinternational,True,,gemini-2.5-flash,gemini
Move Up:,4,https://moveup.co.za/,moveup.co.za,moveup,True,,gemini-2.5-flash,gemini
Hlawula Immigration:,5,https://hlawulaimmigration.co.za/,hlawulaimmigration.co.za,hlawulaimmigration,True,,gemini-2.5-flash,gemini
IBN Immigration Solutions:,6,https://www.ibn.co.za/,ibn.co.za,ibn,True,,gemini-2.5-flash,gemini
Black Pen Immigration:,1,https://blackpen.co.za,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
Immigration South Africa (ISA):,2,https://www.immigration.co.za,immigration.co.za,immigration,True,,gemini-2.5-flash,gemini
Global Migration SA:,3,https://www.globalmigrationsa.com,globalmigrationsa.com,globalmigrationsa,True,,gemini-2.5-flash,gemini
Immigration Direct SA:,4,https://www.immigrationdirect.co.za,immigrationdirect.co.za,immigrationdirect,True,,gemini-2.5-flash,gemini
Ibn Immigration Solutions:,5,https://www.ibn.co.za,ibn.co.za,ibn,True,,gemini-2.5-flash,gemini
Black Pen Immigration:,1,https://blackpen.co.za/,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
New World Immigration:,2,https://www.nwivisas.com/,nwivisas.com,nwivisas,False,,gemini-2.5-flash,gemini
Fragomen:,3,https://www.fragomen.com/,fragomen.com,fragomen,True,,gemini-2.5-flash,gemini
Ibn Immigration Solutions:,4,https://ibn.co.za/,ibn.co.za,ibn,True,,gemini-2.5-flash,gemini
**ENSafrica**,1,https://www.ensafrica.com/](https://www.ensafrica.com/,ensafrica.com,ensafrica,True,,gemini-2.5-flash,gemini
**Fragomen**,2,https://www.fragomen.com/](https://www.fragomen.com/,fragomen.com,fragomen,True,,gemini-2.5-flash,gemini
**Xpatweb**,3,https://www.xpatweb.com/](https://www.xpatweb.com/,xpatweb.com,xpatweb,True,,gemini-2.5-flash,gemini
**BDO South Africa**,4,https://www.bdo.co.za/](https://www.bdo.co.za/,bdo.co.za,bdo,True,,gemini-2.5-flash,gemini
**Smit & Van Wyk Inc.**,5,https://www.smitvanwyk.com/](https://www.smitvanwyk.com/,smitvanwyk.com,smitvanwyk,True,,gemini-2.5-flash,gemini
**Xpatweb**,1,,,,False,,gemini-2.5-flash,gemini
**Immigration Services South Africa (ISSA)**,2,,,,False,,gemini-2.5-flash,gemini
**Black Pen Immigration**,3,,,,False,,gemini-2.5-flash,gemini
**Intergate Immigration**,4,,,,False,,gemini-2.5-flash,gemini
**Pathfinder Immigration**,5,,,,False,,gemini-2.5-flash,gemini
Black Pen Immigration:,1,https://www.blackpen.co.za,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
Sable International:,2,https://www.sableinternational.com,sableinternational.com,sableinternational,True,,gemini-2.5-flash,gemini
IBN Business & Immigration Solutions:,3,https://www.ibn.co.za,ibn.co.za,ibn,True,,gemini-2.5-flash,gemini
SA Migration International:,4,https://www.samigration.com,samigration.com,samigration,True,,gemini-2.5-flash,gemini
Intergate Immigration:,1,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
Black Pen Immigration:,2,https://blackpen.co.za/,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
Le Roux Attorneys:,3,https://www.lerouxattorneys.co.za/,lerouxattorneys.co.za,lerouxattorneys,True,,gemini-2.5-flash,gemini
Sable International:,4,https://www.sableinternational.com/,sableinternational.com,sableinternational,True,,gemini-2.5-flash,gemini
Pathfinder Immigration:,5,https://pathfinderimmigration.co.za/,pathfinderimmigration.co.za,pathfinderimmigration,True,,gemini-2.5-flash,gemini
IBN Business & Immigration Solutions:,6,https://www.ibn.co.za/,ibn.co.za,ibn,True,,gemini-2.5-flash,gemini
Black Pen Immigration:,1,https://blackpen.co.za/,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
Immigration Lawyers South Africa (ILSA):,2,https://immigrationlawyers.co.za/,immigrationlawyers.co.za,immigrationlawyers,True,,gemini-2.5-flash,gemini
Migration Services (Pty) Ltd:,3,https://www.migrationservices.co.za/,migrationservices.co.za,migrationservices,True,,gemini-2.5-flash,gemini
Sable International:,4,https://www.sableinternational.com/,sableinternational.com,sableinternational,True,,gemini-2.5-flash,gemini
Intergate Immigration:,5,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
Xpatweb:,6,https://www.xpatweb.com/,xpatweb.com,xpatweb,True,,gemini-2.5-flash,gemini
Le Roux Attorneys:,7,https://lerouxattorneys.co.za/,lerouxattorneys.co.za,lerouxattorneys,True,,gemini-2.5-flash,gemini
Black Pen Immigration:,1,https://www.blackpen.co.za/,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
Move Up Immigration:,2,https://www.moveup.co.za/,moveup.co.za,moveup,True,,gemini-2.5-flash,gemini
Xpatweb:,3,https://www.xpatweb.com/,xpatweb.com,xpatweb,True,,gemini-2.5-flash,gemini
Sable International:,4,https://www.sableinternational.com/,sableinternational.com,sableinternational,True,,gemini-2.5-flash,gemini
BDO South Africa:,5,https://www.bdo.co.za/,bdo.co.za,bdo,True,,gemini-2.5-flash,gemini
Deloitte South Africa:,6,https://www2.deloitte.com/za/en.html,deloitte.com,deloitte,True,,gemini-2.5-flash,gemini
PwC South Africa:,7,https://www.pwc.co.za/,pwc.co.za,pwc,True,,gemini-2.5-flash,gemini
Global Migration SA:,1,https://globalmigrationsa.com/,globalmigrationsa.com,globalmigrationsa,True,,gemini-2.5-flash,gemini
Black Pen Immigration:,2,https://blackpen.co.za/,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
Intergate Immigration:,3,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
Eisenman & Associates:,4,https://eisenman.co.za/,eisenman.co.za,eisenman,True,,gemini-2.5-flash,gemini
New World Immigration:,5,https://www.nwivisa.com/,nwivisa.com,nwivisa,False,,gemini-2.5-flash,gemini
Black Pen Immigration:,1,https://blackpen.co.za,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
IBN Business & Immigration Solutions:,2,https://ibnsouthafrica.com,ibnsouthafrica.com,ibnsouthafrica,False,,gemini-2.5-flash,gemini
Sable International:,3,https://www.sableinternational.com,sableinternational.com,sableinternational,True,,gemini-2.5-flash,gemini
Intergate Immigration:,4,https://www.intergate-immigration.com,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
Move Up Immigration:,5,https://www.moveup.co.za,moveup.co.za,moveup,True,,gemini-2.5-flash,gemini
**Black Pen Immigration**,1,https://blackpen.co.za/](https://blackpen.co.za/,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
**Immigration South Africa**,2,https://immigrationsouthafrica.org/](https://immigrationsouthafrica.org/,immigrationsouthafrica.org,immigrationsouthafrica,True,,gemini-2.5-flash,gemini
**Intergate Immigration**,3,https://www.intergate-immigration.com/](https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
**Sable International**,4,https://www.sableinternational.com/](https://www.sableinternational.com/,sableinternational.com,sableinternational,True,,gemini-2.5-flash,gemini
**Ibn Immigration Solutions**,5,https://ibn.co.za/](https://ibn.co.za/,ibn.co.za,ibn,True,,gemini-2.5-flash,gemini
**Xpatweb**,6,https://www.xpatweb.com/](https://www.xpatweb.com/,xpatweb.com,xpatweb,True,,gemini-2.5-flash,gemini
Intergate Immigration:,1,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
IMCOSA:,2,https://www.imcosa.co.za/,imcosa.co.za,imcosa,True,,gemini-2.5-flash,gemini
Black Pen Immigration:,3,https://blackpen.co.za/,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
Global Migration SA:,4,https://globalmigration.com/,globalmigration.com,globalmigration,True,,gemini-2.5-flash,gemini
**Intergate Immigration:**,1,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
**Black Pen Immigration:**,2,https://blackpen.co.za/,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
**Le Roux Attorneys Inc.:**,3,https://lerouxattorneys.co.za/,lerouxattorneys.co.za,lerouxattorneys,True,,gemini-2.5-flash,gemini
**SA Migration International:**,4,https://www.samigration.com/,samigration.com,samigration,True,,gemini-2.5-flash,gemini
**Houghton Harper:**,5,https://www.houghtonharper.co.za/,houghtonharper.co.za,houghtonharper,True,,gemini-2.5-flash,gemini
VFS Global:,1,`https://www.vfsglobal.com/`,`https,`https,False,,gemini-2.5-flash,gemini
Sable International:,2,`https://www.sableinternational.com/`,`https,`https,False,,gemini-2.5-flash,gemini
Intergate Immigration:,3,`https://www.intergate-immigration.com/`,`https,`https,False,,gemini-2.5-flash,gemini
Immigrate SA:,4,`https://immigratesa.co.za/`,`https,`https,False,,gemini-2.5-flash,gemini
New World Immigration:,5,`https://www.newworldimmigration.com/`,`https,`https,False,,gemini-2.5-flash,gemini
Black Pen Immigration:,1,https://www.blackpen.co.za,blackpen.co.za,blackpen,True,,gemini-2.5-flash,gemini
Immigration South Africa (ISA):,2,https://www.immigrationsa.co.za,immigrationsa.co.za,immigrationsa,False,,gemini-2.5-flash,gemini
Le Roux Attorneys:,3,https://www.lerouxattorneys.co.za,lerouxattorneys.co.za,lerouxattorneys,True,,gemini-2.5-flash,gemini
Sable International:,4,https://www.sableinternational.com,sableinternational.com,sableinternational,True,,gemini-2.5-flash,gemini
Intergate Immigration:,5,https://www.intergate-immigration.com,intergate-immigration.com,intergate-immigration,True,,gemini-2.5-flash,gemini
SA Migration International:,6,https://www.samigration.com,samigration.com,samigration,True,,gemini-2.5-flash,gemini
